Unnamed: 0,title,id_tmdb,overview,recommendations,note_moyenne,lien_photos,budget,revenue,production_companies,AnSortie,id_video,trailers,Year
27,Hors de prix,6691,"Jean, serveur timide d'un grand hôtel, passe pour un milliardaire aux yeux d'Irène, une aventurière intéressée. Quand elle découvre qui il est réellement, elle le fuit aussitôt. Mais Jean, amoureux, se lance à sa poursuite et la retrouve sur la Côte d'Azur. Rapidement ruiné, il finit par adopter le mode de vie de celle qu'il aime et s'installe comme homme de compagnie dans un magnifique palace. Ce nouveau statut le rapproche d'Irène qui accepte enfin sa présence. Elle lui donne alors des conseils et sans s'en rendre compte, s'attache de plus en plus à lui…","['Le Redoutable', 'Gemma Bovery', 'Les Poupées russes', ""L'Auberge espagnole"", 'The Artist']",6,https://image.tmdb.org/t/p/original//57WjWlcDYjCNQO2If8JLHdO9m4T.jpg,10000000.0,28041861.0,"France 2 Cinéma, France 3 Cinéma, Atlan Films, Région Provence-Alpes-Côte d'Azur, Wild Bunch, TPS Star, Canal+, KS2 Productions, Tovo Films, Les Films Pelléas, CNC",1970-01-01 00:00:00.000002006,['533ec661c3a368544800116a'],['https://www.youtube.com/watch?v=RqQaWB6u-p8'],1970.0
28,Yamakasi,6935,"Une bande de jeunes athlètes banlieusards a créé sa propre discipline: l'art du déplacement. Ils bravent tous les dangers, escaladent les immeubles, effectuent des sauts vertigineux. Chaque membre a sa spécialité: Baseball est lanceur d'élite, L'Araignée se prend pour Spiderman, La Belette est une véritable anguille, Zicmu est un fou de musique, Rocket est plus rapide que l'éclair. Ils sont adoubés nouveaux modèles pour les plus jeunes et se livrent au jeu du chat et de la souris avec les autorités locales. Mais un accident survient: le petit Djamel tombe. Les Yamakasi vont devoir faire face à leurs responsabilités pour trouver l'argent nécessaire à son opération.","['Bob le flambeur', 'Dogman', 'Farang', 'Colt 45', 'JCVD']",6,https://image.tmdb.org/t/p/original//YRsXykyaXm3ABsfdfzxV59c17K.jpg,15000000.0,1297401.0,"EuropaCorp, Leeloo Productions, Canal+",1970-01-01 00:00:00.000002001,['533ec661c3a3685448001185'],['https://www.youtube.com/watch?v=psbRRURnsmA'],1970.0
29,Tais-toi !,7229,"Ruby n'a qu'une idée en tête: se venger de l'homme qui a assassiné la femme qu'il aimait. Quentin n'a en tête que très peu de neurones. Juste assez pour être d'une grande gentillesse et d'une bêtise à entrer dans le Livre des Records. Les chemins des deux hommes vont se croiser, celui du dur qui n'est que désir de meurtre et celui du simple qui tutoie les anges. La gentillesse catastrophique de Quentin parviendra-t-elle à désamorcer la violence meurtrière de Ruby, c'est le sujet de Tais-toi !","['Le cerveau', ""C'est arrivé près de chez vous"", 'Le cave se rebiffe', 'Paulette', 'Les Fugitifs']",6,https://image.tmdb.org/t/p/original//4EQz0xv3SUuHabuhAcfXZorMWgv.jpg,27440000.0,27729359.0,"UGC Films, DD Productions, EFVE",1970-01-01 00:00:00.000002003,['533ec662c3a36854480011cc'],['https://www.youtube.com/watch?v=qwnpbO7XtSE'],1970.0
30,Bienvenue chez les Ch'tis,8265,"Philippe Abrams est directeur de la poste de Salon‐de‐Provence. Il est marié à Julie, dont le caractère dépressif lui rend la vie impossible. Pour lui faire plaisir, Philippe fraude afin d’obtenir une mutation sur la Côte d’Azur. Mais il est démasqué : il sera muté à Bergues, petite ville du Nord. Pour les Abrams, sudistes pleins de préjugés, le Nord c’est l’horreur, une région glacée, peuplée d’êtres rustres, éructant un langage incompréhensible, le « cheutimi ». Philippe ira seul. À sa grande surprise, il découvre un endroit charmant, une équipe chaleureuse, des gens accueillants, et se fait un ami : Antoine, le facteur et le carillonneur du village, à la mère possessive et aux amours contrariées. Quand Philippe revient à Salon, Julie refuse de croire qu’il se plait dans le Nord. Elle pense même qu’il lui ment pour la ménager. Pour la satisfaire et se simplifier la vie, Philippe lui fait croire qu’en effet, il vit un enfer à Bergues.","['Gemma Bovery', 'Les Poupées russes', 'The Artist', 'Le Redoutable', 'Hors de prix']",6,https://image.tmdb.org/t/p/original//dfht1lGq2ALbrRkMj35dUrj5kHG.jpg,11000000.0,245144417.0,"TF1 Films Production, Hirsch, Les Productions du Chicon, CNC, Centre Régional des Ressources Audiovisuelles (CRRAV), CinéCinéma, Région Nord-Pas-de-Calais, Canal+, Pathé, Renn Productions",1970-01-01 00:00:00.000002008,"['55286140c3a3681f500003a9', '5ed9223ce4b576002039dce4']","['https://www.youtube.com/watch?v=_6Mx3HZ4_tI', 'https://www.youtube.com/watch?v=SLRTtHByPn4']",1970.0
31,Il y a longtemps que je t'aime,8276,"Pendant 15 années, Juliette n'a eu aucun lien avec sa famille qui l'avait rejetée. Alors que la vie les a violemment séparées, elle retrouve sa jeune soeur, Léa, qui l'accueille chez elle, auprès de son mari Luc, du père de celui-ci et de leurs fillettes.","['Police', 'Manon des Sources', 'Rosetta', 'Sauve qui peut (la vie)', 'Élève libre']",7,https://image.tmdb.org/t/p/original//bHawxN3ntPSUWoHpzLD4z574z3Q.jpg,0.0,0.0,UGC,1970-01-01 00:00:00.000002008,['59026f00c3a36840660048f0'],['https://www.youtube.com/watch?v=TAK6ZmDVlNw'],1970.0
32,Jeux d'enfants,8424,"Sophie et Julien ont défini les règles du jeu. Ils en sont, pour le restant de leurs vies, les arbitres et souvent les victimes. « Cap ou pas cap ? — Cap ! Bien sûr ! » Ils sont cap de tout : du meilleur comme du pire. Bafouer tous les tabous, défier tous les interdits, braver toutes les autorités, rire, se faire mal. Cap de tout sauf, peut-être de s'avouer qu'ils s'aiment. Ce jeu commence avec un pari innocent : un pari afin d'oublier que Maman est gravement malade, afin d'oublier quand toute la classe te traite de sale polack. Et quelques paris plus tard, le jeu devient ce qu'il y a de plus beau, de plus fort dans la vie des deux enfants. Et ainsi la vie passe, le jeu reste, de plus en plus intense, comme la passion. Et chaque fois qu'ils se répondent « Cap ! », ils se disent « Je t'aime plus que ma propre vie. — Plus que ma propre vie ? — Cap ! ».","['La Maman et la Putain', 'Au bout du conte', 'Chien de la casse', ""Peindre ou faire l'amour"", 'La Vie de Bohème']",7,https://image.tmdb.org/t/p/original//lFPxaXOPhIBumZCywpnudSusbzv.jpg,0.0,8561072.0,"StudioCanal, Nord-Ouest Films, M6 Films, France 2 Cinéma, Artémis Productions, Canal+, Playtime, Studio Images 9, M6 Métropole Télévision, Région Nord-Pas-de-Calais, Wallimage, Caneo Films, Lazennec Films, Media Services, Cofimage 13",1970-01-01 00:00:00.000002003,['533ec663c3a3685448001384'],['https://www.youtube.com/watch?v=5buvvd5z7Gw'],1970.0
33,Amen.,9045,"Durant la Seconde Guerre mondiale, en Allemagne. Kurt Gerstein, médecin en poste à l'institut d'hygiène de la Waffen SS, devient le superviseur de l'approvisionnement en gaz Zyklon B des camps de la mort nazis. De passage à Auschwitz, il découvre, horrifié, la terrible réalité des chambres à gaz. Chrétien convaincu, il décide de porter témoignage, de se faire « espion de Dieu » pour alerter la communauté diplomatique internationale. Aidé par un jeune prêtre italien, il tente surtout de prévenir le Vatican, certain alors de pouvoir stopper ces trains qui alimentent chaque jour les camps en milliers de vies humaines. Inlassablement, jour après jour, sans se décourager, au péril de sa vie, Gerstein poursuit son entreprise de dénonciation, accumulant les documents et les preuves matérielles, s'enfonçant dans le double jeu et le désespoir…","['Les Adieux à la reine', ""L'Enfant sauvage"", 'Simone, le voyage du siècle', 'Les Misérables', 'Coco avant Chanel']",6,https://image.tmdb.org/t/p/original//3mtN5NibaTPfYT8nJwTS0vlbSXS.jpg,0.0,0.0,"K.G. Productions, KC Medien, Katharina, Renn Productions, Canal+, TF1 Films Production",1970-01-01 00:00:00.000002002,['5f1b7cb9af58cb0035416e9a'],['https://www.youtube.com/watch?v=9vrlk4ZBGOg'],1970.0
34,Martyrs,9539,"France, début des années 70. Lucie, une petite fille de dix ans, disparue quelques mois plus tôt, est retrouvée errante sur la route. Son corps maltraité ne porte aucune trace d'agression sexuelle. Les raisons de son enlèvement restent mystérieuses. Traumatisée, mutique, elle est placée dans un hôpital où elle se lie d'amitié avec Anna, une fille de son âge. 15 ans plus tard, on sonne à la porte d'une famille ordinaire. Le père ouvre et se retrouve face à Lucie, armée d'un fusil de chasse. Persuadée d'avoir retrouvé ses bourreaux, elle tire.","['Le Calendrier', 'Alléluia', 'La nuit a dévoré le monde', 'Les Yeux sans visage', 'Les 7 jours du talion']",7,https://image.tmdb.org/t/p/original//AtKUBX1POUsCNf74VA1wtxdyDzG.jpg,6500000.0,1100000.0,"Wild Bunch, TCB Films, Eskwad",1970-01-01 00:00:00.000002008,"['6369d0cc350398008249a19f', '5caa59bc9251411467007b28']","['https://www.youtube.com/watch?v=Icd9sddDMHY', 'https://www.youtube.com/watch?v=7ifU8X8Ewqk']",1970.0
35,Astérix et les Vikings,9642,"Le neveu d’Abraracourcix, le mal‐nommé Goudurix, débarque au village. Fier de lui, Abraracourcix le confie à Astérix et Obélix pour l’endurcir, et en faire un homme. Or, Goudurix n’a rien d’un Gaulois courageux, loin s’en faut, et rien ne paraît y changer… C’est alors que les Vikings débarquent en Gaule. Menés par leur chef, Grossebaf, ils sont à la recherche d’un « vrai homme », un peureux, qui pourra leur apprendre à voler.","['Astérix le Gaulois', 'Astérix et le Coup du menhir', 'Sahara', ""Les 12 travaux d'Astérix"", 'Retour au bercail']",6,https://image.tmdb.org/t/p/original//4YG3fv8qu20PMhDbna0sL1J00Np.jpg,0.0,22501596.0,"M6 Studio, A. Film Production, Mandarin SAS, SND, 2d3D Animations",1970-01-01 00:00:00.000002006,['5ccc80fb0e0a262fbb018330'],['https://www.youtube.com/watch?v=nBZE7eQ4tvI'],1970.0
36,Les Triplettes de Belleville,9662,"L'idée de génie qu'eût madame Souza en offrant un vélo à son neveu alla bien au-delà de ses espérances. L'entraînement, une alimentation adaptée et le Tour de France n'était pas loin... La ""mafia française"" non plus qui, repérant le futur champion cycliste, l'enlève. Madame Souza, accompagnée de trois vieilles dames, les Triplettes, devenues ses complices, devra braver tous les dangers dans une course poursuite ébouriffante.","['Marcel, le Coquillage (avec ses chaussures)', 'Mission : Noël - Les Aventures de la famille Noël', 'Les Invasions barbares', 'Persepolis', 'La Belle Époque']",7,https://image.tmdb.org/t/p/original//5GrYyY09JbMg9fhtITeK4pKDsHc.jpg,9500000.0,14776760.0,"Production Champion, Vivi Film, France 3 Cinéma, BBC Bristol Productions, BBC Worldwide, The Movie Network, RGP France, SODEC, Les Armateurs, Sony Pictures Classics",1970-01-01 00:00:00.000002003,['533ec667c3a3685448001760'],['https://www.youtube.com/watch?v=Npro9kjyaJk'],1970.0
37,Arthur et les Minimoys,9992,"Comme tous les enfants de son âge, Arthur est fasciné par les histoires que lui raconte sa grand-mère pour l'endormir : ses rêves sont peuplés de tribus africaines et d'inventions incroyables, tirées d'un vieux grimoire, souvenir de son grand-père mystérieusement disparu depuis quatre ans. Et si toutes ces histoires étaient vraies ? Et si un trésor était véritablement caché dans le jardin de la maison ? Et si les Minimoys, ces adorables petites créatures dessinées par son grand-père, existaient en chair et en os ? Voilà qui aiderait à sauver la maison familiale, menacée par un promoteur sans scrupule ! Du haut de ses dix ans, Arthur est bien décidé à suivre les indices laissés par son grand-père pour passer dans l'autre monde, celui des Minimoys, et découvrir les sept terres qui constituent leur royaume...","['Arthur et la vengeance de Maltazard', 'Epic\xa0: La bataille du royaume secret', 'Arthur 3 : La guerre des deux mondes', 'Anastasia', 'James et la Pêche géante']",6,https://image.tmdb.org/t/p/original//a3LpU7ZfJHOxPKXFzyFFq3v4qfj.jpg,86000000.0,108605609.0,"Canal+, Sofica EuropaCorp, Avalanche Productions, EuropaCorp, Metro Voices, The Weinstein Company",1970-01-01 00:00:00.000002006,['5c1a1a56c3a3683464d00de2'],['https://www.youtube.com/watch?v=xIzKgO3C6Z8'],1970.0
38,Banlieue 13,10045,"Paris, 2013. Damien est l'élite de la police. Officier d'une unité spéciale d'intervention, expert en arts martiaux, il est passé maître dans l'art de l'infiltration et sait mener à terme ses opérations par des actions rapides, précises et néanmoins musclées.Et c'est bien la mission la plus extrême de sa carrière qui vient de lui être confiée : une arme de destruction massive a été dérobée par le plus puissant gang de la banlieue. Damien est chargé d'infiltrer dans le secteur pour désamorcer la bombe ou la récupérer.","['Nikita', 'Subway', 'Mea Culpa', '13 Tzameti', 'Speed']",6,https://image.tmdb.org/t/p/original//ng55HL1EGVdMHmdFOnGZ7jAA79r.jpg,12000000.0,11169386.0,"EuropaCorp, TF1 Films Production",1970-01-01 00:00:00.000002004,['62d8abc5f056d50055299976'],['https://www.youtube.com/watch?v=BJPy7e5hvSg'],1970.0
39,Haute tension,10226,"Marie, une étudiante de vingt ans, révise ses examens dans la ferme isolée des parents de sa meilleure amie. En l'espace d'une nuit, un tueur, qui ignore son existence, assassine à tour de rôle les membres de cette famille…","['Megalomaniac', 'Les Diaboliques', 'Ne te retourne pas', 'Ugly', 'Trans-Europ-Express']",6,https://image.tmdb.org/t/p/original//hZxQVZIgEmDfMNaV2FbBdx8iI79.jpg,2500000.0,6291958.0,"Alexandre Films, EuropaCorp, MediaPro Pictures",1970-01-01 00:00:00.000002003,"['652073fe74507d00ff994de1', '6520751874507d00c57b2ed9']","['https://www.youtube.com/watch?v=llZLxgxQE8s', 'https://www.youtube.com/watch?v=WinPmoqetEM']",1970.0
40,Ne le dis à personne,10795,"Sa femme Margot a été sauvagement assassinée par un serial killer. Totalement détruit, Alex ressasse jour après jour le souvenir bouleversant de son amour perdu. Huit ans ont passé. Alex reçoit un e‐mail anonyme. Il clique : une image… le visage d’une femme au milieu d’une foule, filmé en temps réel. Celui de Margot…","['Le Corps de mon ennemi', ""La Dame dans l'auto avec des lunettes et un fusil"", 'Boîte noire', 'Caché', 'Demonlover']",7,https://image.tmdb.org/t/p/original//dNb8PDR4DyhUJqzCBjt7RmQHov9.jpg,11700000.0,0.0,"Les Productions du Trésor, EuropaCorp, M6 Films, Caneo Films, Sofica EuropaCorp, Canal+, CinéCinéma",1970-01-01 00:00:00.000002006,['62ac576634e15204681d10da'],['https://www.youtube.com/watch?v=4AqH7AAYWHs'],1970.0
41,L'Empire des loups,10799,"Anna Heymes, la trentaine, est l'épouse d'un des plus hauts fonctionnaires du Ministère de l'Intérieur. Depuis plus d'un mois, elle souffre d'hallucinations terrifiantes et de régulières crises d'amnésie, au point de ne plus reconnaître le visage de son propre mari et même de commencer à douter de l'honnêteté de ce dernier. Pendant ce temps, dans le Xe arrondissement, Paul Nerteaux, un capitaine de police acharné, se voit confier une enquête concernant la mort de trois femmes d'origine turque qui travaillaient dans des ateliers clandestins et dont les corps ont été retrouvés atrocement mutilés. Pour l'aider à infiltrer la population turque du quartier, Nerteaux n'a d'autre solution que de faire appel à Jean-Louis Schiffer, un de ses anciens collègues connu pour sa réputation de flic implacable.","[""L'Opération Corned Beef"", 'Black', '13 Tzameti', 'Mea Culpa', 'Subway']",5,https://image.tmdb.org/t/p/original//fA6So1w4gHdPMGdolWkvnG31l2j.jpg,24000000.0,11875866.0,"Gaumont, Kairos, Canal+, TF1 Films Production",1970-01-01 00:00:00.000002005,['602ecbd75437f5003e9bcaa2'],['https://www.youtube.com/watch?v=fEXHUtXA53g'],1970.0
42,Chasseurs de dragons,10800,"Zoé est une petite fille qui croit aux légendes, pas parce qu’elle est naïve mais parce les légendes, elle aime ça. Afin d’aider son oncle le Seigneur Arnold à se débarrasser d’un terrible dragon, Zoé se met en tête de trouver des héros. Et quand elle tombe sur Gwizdo et Lian‐Chu – deux chasseurs de dragon à la petite semaine – et bien tant pis, Zoé décide d’y croire quand même !","['Croc-Blanc', 'Azur et Asmar', 'Barbie : Rêve de danseuse étoile', 'Steve, bête de combat', ""Le Roi et l'Oiseau""]",6,https://image.tmdb.org/t/p/original//gHjcaVaXVqjYItJzjD5Y8YrXh84.jpg,12000000.0,12235843.0,Futurikon,1970-01-01 00:00:00.000002008,"['5a42e70d0e0a264f29042e93', '56096baac3a368586f00400a', '533ec66cc3a3685448001cb8', '533ec66cc3a3685448001cb7']","['https://www.youtube.com/watch?v=lwIQpf2GY70', 'https://www.youtube.com/watch?v=33ESpP63b4E', 'https://www.youtube.com/watch?v=z9Tz-rAcaUY', 'https://www.youtube.com/watch?v=PdaKvAjc768']",1970.0
43,Naissance des pieuvres,10818,"L'été quand on a 15 ans il n'y a rien à faire si ce n'est regarder le plafond. Elles sont trois : Marie, Anne, Floriane. Dans le secret des vestiaires, leurs destins se croisent et le désir surgit. Si les premières fois sont inoubliables c'est parce qu'elles n'ont pas de lois.","[""Conte d'hiver"", 'La Baie des Anges', 'Bilitis', 'Le Petit Soldat', 'Jules et Jim']",6,https://image.tmdb.org/t/p/original//g5tjRY3Xhz60aQ1yO0Qcy7lok7u.jpg,0.0,0.0,"Balthazar Productions, Lilies Films",1970-01-01 00:00:00.000002007,['643817d8c267960077b6fefe'],['https://www.youtube.com/watch?v=Gurt0LXHw94'],1970.0
